"","logFC","logCPM","F","PValue","FDR"
"VPS8",0.126649379924587,5.88024872132258,4.25940067856256,0.428208117264084,0.739585199736953
"ATXN3",-0.150969618050568,5.39605377858577,5.26869612946237,0.42828194338479,0.739585199736953
"RNF167",0.115623773388174,6.13503283078562,3.45958832722562,0.428308564701449,0.739585199736953
"CSTF1",0.173208037312561,5.01520095827681,6.29748355863227,0.428365458458203,0.739596183790758
"TPTE2P1",0.548525158516899,2.29546364962468,9.2797766685284,0.428505389162539,0.739750516133867
"PIGG",0.118134528105279,6.07281895384764,4.49775450623329,0.428591973700859,0.739812728751712
"FSCN1",-0.0668691125898239,7.68827034772806,0.758947747429577,0.428677777943308,0.739873579950266
"PCGF1",-0.294652925744924,3.63665293868966,8.7508377231609,0.428835204910284,0.740058018991501
"GOLT1B",0.168476810278054,5.08730547484992,6.01899849604318,0.428918859744595,0.74011511804078
"WDR37",-0.185695294723193,4.82586623099363,7.50730914350828,0.429333779109294,0.740631978994904
"DGCR6",0.36406399146893,3.12745508622298,7.39893568266656,0.429382380303399,0.740631978994904
"NCOA7",0.163197238968145,5.17137438525238,3.58269753152227,0.429412844855719,0.740631978994904
"ITGA7",-0.184447626630797,4.84348192494679,7.15353835141682,0.429420809903714,0.740631978994904
"APOBEC3B",-0.263941637831976,3.90585808409368,9.12127865948515,0.429573881325093,0.74080868705951
"ZNF462",0.134113497845446,5.71094697144693,4.1674200998564,0.429810816659148,0.741088110321833
"WDR41",-0.143818755674401,5.52040225090641,5.04601098681235,0.429861681356644,0.741088110321833
"MSI1",-0.241635672741313,4.12850430080617,7.36658277540361,0.429944048466836,0.741088110321833
"SOX6",0.953987391266476,1.51256227164361,10.2085378604346,0.429999528173235,0.741088110321833
"FAM83B",0.20213665073969,4.58995815770818,6.24676400116685,0.430002155811019,0.741088110321833
"DENND1A",-0.145916704906419,5.47943428073205,3.79629012055887,0.430039718568142,0.741088110321833
"ALG9",0.308937969295411,3.50697246337709,10.4845049451966,0.430308675099461,0.741426633657476
"ACTBP7",-1.18801410778804,1.31059590606223,10.0618700505416,0.430337472869654,0.741426633657476
"NGLY1",0.176290705866773,4.95467769411983,5.91185863428886,0.430498375578491,0.741616551902871
"ANAPC13",0.208934902837759,4.49835247572354,6.26318965062006,0.430663080635152,0.741794024863415
"TIMM21",0.289484815949852,3.66321605608343,10.9979222799383,0.430702761908261,0.741794024863415
"FAM213B",0.160587691925521,5.20641994319812,3.22671052495701,0.430962213506544,0.742072831458716
"MRPL53",0.575293092971805,2.20256652272307,13.8511343026641,0.43096604723962,0.742072831458716
"PPM1G",-0.0877231565137589,6.90005355382589,2.56477270107091,0.431168944721663,0.742290088962644
"GNL3",0.0890651037567203,6.85436336969454,2.80430005852403,0.431193655121645,0.742290088962644
"DCUN1D2",-0.193308074128599,4.70662139674229,5.53748535370852,0.431291607809631,0.742355773022506
"CLTC",-0.0383996690868805,9.92548710961654,0.657268049858609,0.43133672375533,0.742355773022506
"ARID5A",0.310605804390413,3.48838185755649,5.68806198714284,0.431383974416262,0.742355773022506
"LMAN2L",0.190698859704796,4.73583943221168,7.51389557056369,0.431684597316008,0.742785770787338
"C19orf53",-0.196081400493692,4.66595690281957,6.94894125241704,0.431743322838745,0.742799491368035
"STAG3L2",0.222333447233845,4.32741090881435,4.80043183908612,0.431952336866492,0.743071744520214
"SNHG7",0.181229851800131,4.87089779837394,4.3532450372038,0.432045389192058,0.743144472466208
"XRCC2",0.194750060866983,4.67634063384,4.9058449499559,0.43223588497926,0.743264073379727
"PRKCE",0.231250304099341,4.22323872415448,8.31387155409537,0.432241027407737,0.743264073379727
"UGGT1",-0.0740243938605787,7.37645925010679,2.55547793789776,0.432308546494217,0.743264073379727
"TRMU",0.173789262525028,4.98278068171302,6.09199019799781,0.432318055252912,0.743264073379727
"HLX",0.852248667432759,1.6312069506581,10.2693294435419,0.432569287268598,0.74360865497571
"C9orf129",0.360396017273802,3.13359110596062,8.8662401272682,0.432777618969763,0.74387941646993
"HYLS1",-0.31199599601304,3.47638934864188,10.7236013678597,0.4329889319469,0.744065427030546
"TNIP2",-0.179416883628066,4.89676888466159,7.00110669329367,0.433046555672022,0.744065427030546
"TXK",0.312957734765582,3.46093547805287,8.21564424672386,0.433170178825077,0.744065427030546
"LINC01315",-0.490320934208266,2.49309450411815,5.60406135083341,0.433228203711479,0.744065427030546
"DNAJC7",-0.107250570762175,6.31873122269519,3.50510004114496,0.433299495112954,0.744065427030546
"MKNK2",0.0894468096026558,6.82955468996022,1.34563277563851,0.433301733568425,0.744065427030546
"WWP2",0.125815642707154,5.86753712284468,5.29848877288657,0.433358906466107,0.744065427030546
"NUP37",-0.219093043941003,4.36303760596029,7.69172223514738,0.433408498287621,0.744065427030546
"PSMC4",-0.129826210754532,5.7829533877253,5.49961803144125,0.433422030283589,0.744065427030546
"CDC25A",-0.269580686738954,3.83155271015954,9.10728917960058,0.433455280851452,0.744065427030546
"BBS1",0.5462718157448,2.28334795990573,12.1105141801312,0.433461161641159,0.744065427030546
"SEMA4D",0.139301820409412,5.58331830773552,4.22488315236245,0.433495893433279,0.744065427030546
"PSPC1",-0.140527505101355,5.56170543055674,6.04783998738534,0.433646285492322,0.744236284529271
"ZNF346",0.248995147220478,4.02392734189831,9.01608357250416,0.433833925145188,0.744471019864576
"REXO4",0.202764641053965,4.55608826541321,7.85008212719538,0.434431621367941,0.745409286089236
"SLC31A2",0.422350635227218,2.77611774607081,11.0172845406646,0.435041974409654,0.746258255926003
"HIST1H3E",0.280727957308621,3.71557087871366,9.73489068738537,0.435053491990166,0.746258255926003
"BUD31",-0.155418073919174,5.27549225519051,4.79740935755883,0.435079372630267,0.746258255926003
"TAF9P3",1.06813077725002,1.38935801314272,14.2185657888974,0.435218569092373,0.746352821688492
"NTF3",0.802393655870748,1.69671458396998,10.9704190020673,0.435274013795515,0.746352821688492
"MYZAP",0.826180530002232,1.66089016909783,13.0609893112167,0.435287488790173,0.746352821688492
"C6orf226",0.612110320416929,2.08309197057118,10.1332238560672,0.435351231515998,0.746374677810489
"YY1",-0.0814071576916006,7.08554333427414,2.93886382551708,0.435529432445588,0.746592735215932
"C18orf25",-0.139062444872039,5.57713744821092,4.33524079414186,0.435893135696243,0.747128695871907
"RAB26",0.233434731926685,4.17763036128816,5.10259417382405,0.436010529974976,0.747242402425498
"ZNF675",0.290558735776062,3.62512151101751,9.74226104616583,0.436121483810678,0.74734504590248
"C9orf89",-0.216537924953617,4.37744270654128,5.04767177160464,0.436255926807985,0.747430986278035
"KLHL23",-0.142124398128517,5.51387819669002,5.13545014411039,0.436380076092128,0.747430986278035
"SWT1",-0.317565409581494,3.4161389949568,10.5603235099589,0.436452690978144,0.747430986278035
"ZNF503-AS2",0.55832985535101,2.2332427223196,11.5100717725023,0.436472971465108,0.747430986278035
"GLYCTK",-0.478032097897556,2.52820889134576,5.49398230713549,0.436477039492226,0.747430986278035
"LINC01219",-0.943495641524501,1.51750876451246,10.9223931945787,0.436478043161955,0.747430986278035
"SMG1P7",0.301403307250295,3.53282532856022,10.5053631574081,0.436711918828601,0.747743992042046
"F11R",-0.104590891495926,6.3650804188754,4.46529743828619,0.437278358071915,0.748626277779921
"N4BP3",-0.28824168723128,3.64458044380671,6.8555327412474,0.437404981878125,0.748711270991697
"NDUFB2",0.221260675457117,4.30880716210107,6.92191863997797,0.437430314173954,0.748711270991697
"CILP2",0.274446087158476,3.75835106612971,5.3495324597313,0.43751512185714,0.748734148939451
"TICRR",0.142924290106661,5.48750040696477,4.1776480034842,0.437585076788948,0.748734148939451
"RIT1",0.260788928124896,3.88567965706432,6.10458572262085,0.437597151546055,0.748734148939451
"GFY",0.229031544386953,4.21698323879486,7.95004563272259,0.4377710614688,0.748885123187341
"UBR7",0.162023304022162,5.14119926897687,5.51231035745655,0.437809703153553,0.748885123187341
"DRP2",0.792343550132599,1.70525012207094,6.21346646077354,0.437838890346685,0.748885123187341
"DEGS1",-0.182809289857928,4.81718744413739,7.30570394923224,0.437985886769399,0.749049011306021
"PAF1",-0.115137462097815,6.08999213044094,4.40901614843784,0.438096264360859,0.749079293746691
"ANKRD20A5P",0.632966051804999,2.01991230873163,11.6641298729412,0.438169465137885,0.749079293746691
"NUP50-AS1",0.361239001434283,3.10108563574169,12.1191888334325,0.43826870765944,0.749079293746691
"HUS1",0.192226313013329,4.67586407029062,6.68503558298064,0.438293341009776,0.749079293746691
"CACNG8",0.425934971577281,2.74348163066187,8.37059836130031,0.438306045091847,0.749079293746691
"RND2",-0.692229142957382,1.89458549431957,9.56507461318741,0.438310677210076,0.749079293746691
"PSMG2",0.170253488600491,5.00279662012611,6.76868460403926,0.438363103974746,0.749081423207751
"PAXIP1",-0.153766704462413,5.28336351011233,6.30101949295218,0.438661439822291,0.749503716231502
"C19orf71",-0.943952642344102,1.51163805976076,11.894626012476,0.438718403178667,0.7495135460398
"ZNF638-IT1",0.422205993486736,2.75941358006642,7.02043975958631,0.438827449074199,0.749532450422312
"ANKRD6",0.169912722611734,5.00536680574227,6.03143000691141,0.438843647661563,0.749532450422312
"FTLP12",-1.04197015830422,1.41319522686644,5.08066000943457,0.43888310331506,0.749532450422312
"EIF4A1",0.359113158232587,3.11005394599459,9.95725970616573,0.439147548176552,0.749896571591648
"MRPL17",0.165391242732077,5.07652493457519,3.97430343770531,0.439229138304293,0.749945082929235
"IFNL3P1",1.07663077783707,1.3732568910648,8.05052071923063,0.439323484619872,0.749945082929235
"MCM3",0.0820783602859697,7.036288425821,2.76999105846933,0.439348884265517,0.749945082929235
"TMEM69",-0.175440395122239,4.91978944990113,6.23522925519309,0.43939781411613,0.749945082929235
"DIS3",-0.0966000836655011,6.57568903827297,2.95505057752863,0.43951488401403,0.749945082929235
"STKLD1",0.833142293266722,1.63942540486328,13.3759640619989,0.439530745434617,0.749945082929235
"FIGNL1",0.177777642962829,4.87868420912242,7.39768337033992,0.439534635239613,0.749945082929235
"CLEC2D",0.34548116401386,3.19587919443689,6.95562768698678,0.439609937879786,0.749950591395455
"MT-TI",0.522314359091082,2.33945637652513,9.35740353194196,0.439640343958254,0.749950591395455
"ZGPAT",0.466217745992957,2.55432803908254,6.07995529276455,0.439723202518233,0.750004520691861
"MYH3",0.394088646908308,2.89935207955836,10.0746015584261,0.44021515757983,0.750756122854626
"C5orf30",-0.252917211760075,3.95370672364521,8.69960806179532,0.440407661669548,0.750938663537852
"C5orf15",0.105840188676952,6.30936564336492,2.96281049756763,0.440424807857948,0.750938663537852
"CDK17",-0.162638221827276,5.11850685794669,5.1063472544077,0.440579426913008,0.750981038905118
"TMEM161A",0.180929307411594,4.82462085761096,3.01769890529145,0.44065309948541,0.750981038905118
"ZNF337-AS1",0.341657942162424,3.2161598378598,7.50990731702217,0.440660562952041,0.750981038905118
"BMS1P7",0.502128025293176,2.40774845914549,12.1271327539514,0.440721663210589,0.750981038905118
"MRPL14",-0.231383908670732,4.17894897898949,5.981741596077,0.440812345910708,0.750981038905118
"MAPRE3",-0.254244873572353,3.93806362238564,7.10552376647808,0.440834290267101,0.750981038905118
"RAD51C",0.201045552675571,4.54155305654207,7.9808970997647,0.440834416663145,0.750981038905118
"AP5S1",0.252424158775849,3.95002764790721,8.14345409457963,0.440860145276904,0.750981038905118
"GLIS2",0.174941965308339,4.91384914830756,2.53177222480855,0.440942420664879,0.751005399507246
"ZCCHC9",-0.187146354612463,4.73669640012331,6.57603118751727,0.440977202730089,0.751005399507246
"OFD1",-0.158012484704924,5.19456195187692,4.38195839724132,0.441028382670455,0.751005399507246
"IPO8",0.107998200672992,6.24846557301576,3.99869985621375,0.441100020767396,0.751040007439694
"TSPAN31",0.210980300068145,4.41220675309992,6.81064309287068,0.441155963824393,0.751047887232036
"COX15",-0.101516030764736,6.42499937396445,3.53087954843124,0.441226394045526,0.751080426058422
"GDPD3",0.50520969848578,2.39347772006598,12.0970455754792,0.441414240579732,0.751166431011896
"BOLA1",0.491302887430822,2.44560245766973,8.4546104103342,0.441482484606499,0.751166431011896
"CCDC171",0.342037724883458,3.20941042579438,6.52914457387793,0.441486199797866,0.751166431011896
"LYPD6B",-0.390100416702307,2.92320120113657,10.4321265109389,0.441519766170431,0.751166431011896
"SLC22A17",0.447340155736337,2.62859767330946,10.3236638011543,0.441533534162021,0.751166431011896
"PPP1R3E",0.318539869851101,3.37486767041185,8.13079652829569,0.441604723736731,0.751200225082613
"IKZF4",-0.218057649951782,4.3281490407745,7.98766605080383,0.441657602943202,0.751202867713737
"DDX19A",0.254798820280658,3.92155288646902,7.4374467473807,0.441712869847173,0.751209570425659
"LINC01534",0.915266181885105,1.52791328195081,9.5186172287656,0.441850119075948,0.75133442939039
"PRKRIR",-0.117747394604963,6.0039047974651,3.58544384017382,0.441888956558655,0.75133442939039
"PTAR1",-0.103696521434913,6.36061456027007,3.00291624381005,0.441945944014075,0.751344039562086
"TMEM8A",0.160346289990671,5.14432526677331,3.32468801413327,0.442047642679631,0.751429651365747
"SLC25A15",-0.350085252933415,3.16000390695032,6.53229405260334,0.442232615807894,0.751488067669832
"NDUFV2",-0.495489900864729,2.43518886567212,9.71878291311809,0.442247264050047,0.751488067669832
"PABPN1",0.147101477791752,5.37885879423262,3.99995114797393,0.442399185892822,0.751488067669832
"FRMPD3",-0.398527560883847,2.87287528781235,9.76730633941231,0.442423180268717,0.751488067669832
"LINC00963",0.0976303751867088,6.52485574372457,3.37146093108235,0.442426355506327,0.751488067669832
"TPRN",0.205620776373068,4.47225244272641,5.40516894678456,0.442510419856503,0.751488067669832
"C9orf91",-0.248498471568414,3.98659126184158,7.41034305690916,0.442516390220291,0.751488067669832
"WBP5",-0.161387590780165,5.12762685947172,2.8311183725008,0.442574751881652,0.751488067669832
"GDI2P2",-0.474774598884696,2.51520350005333,8.05366525871863,0.442579710070306,0.751488067669832
"RAD51D",0.229712101252229,4.18187017340345,8.28371491983433,0.442595459368266,0.751488067669832
"VIM-AS1",-0.878950108707474,1.57869082036221,7.47309606443572,0.442664390163311,0.751517923028677
"SKIL",0.126860056521049,5.78711447987806,4.15931186036731,0.44274675561526,0.75155285066232
"ATP5H",-0.119400104861706,5.95944608345223,3.71604020627092,0.442787662698906,0.75155285066232
"NENF",0.215158293631994,4.34966692030965,3.87099564523677,0.443074221581484,0.751952030040191
"ARHGEF9",0.152538747154555,5.27372742402792,4.60052065140653,0.443251316453256,0.752014729102154
"TBC1D15",0.162097542355639,5.1066583070538,4.38419727051065,0.443360545501485,0.752014729102154
"RNF113A",-0.474579223728856,2.51245834937469,10.2323239661018,0.443403163749992,0.752014729102154
"YME1L1",-0.0683464887779002,7.53422257527551,2.45108677945011,0.443516575874355,0.752014729102154
"FAM3A",0.27411025596529,3.72843768613837,5.01756215542965,0.443564406519222,0.752014729102154
"PIBF1",-0.250650051373911,3.95883607880106,4.55489624498945,0.443574687598028,0.752014729102154
"RWDD2B",0.205844798778373,4.46309333283716,7.54867031279356,0.443582619373612,0.752014729102154
"HAGH",-0.220858161179081,4.2837368298204,4.91068712706879,0.443599439005467,0.752014729102154
"RNVU1-18",-0.667548218354018,1.93001810708603,4.85193532352736,0.443604447489082,0.752014729102154
"LPCAT4",-0.146710261195467,5.38250537575229,5.27187906448942,0.443624977525827,0.752014729102154
"KIF15",-0.224731536514782,4.23734003219682,4.10998108612467,0.443815797762001,0.752125221480568
"MEF2C-AS1",0.703658387429712,1.84459146609345,13.0045269589818,0.443840035146444,0.752125221480568
"STX8",-0.287562017632797,3.6157227907589,8.57861519312449,0.443844324810581,0.752125221480568
"BMS1P13",-1.04801698534877,1.39650620962785,11.2025794115304,0.444031063445862,0.75229776905764
"ITGBL1",-0.498391984282832,2.41672048425864,11.1750618449787,0.444048949637124,0.75229776905764
"MIR4324",-0.978313529725306,1.46228351416371,10.8247383996023,0.444269256328334,0.752503882542061
"PDS5A",0.0630839738055713,7.75632094534374,1.76811720661481,0.444273438715902,0.752503882542061
"MAP2K7",0.13550460212749,5.59377257105467,3.62499730341159,0.444404256676242,0.752572484640114
"BUD13",-0.192058035262389,4.6471304358127,6.60283870971944,0.444429625721349,0.752572484640114
"ZGLP1",0.815584764420448,1.6514763685901,8.66963471249697,0.444468198772147,0.752572484640114
"MIR4664",0.616549045000326,2.03853188137357,9.0603792692235,0.444629007421949,0.752757681044262
"FLRT3",0.611370795626524,2.05162827409019,8.23249453418453,0.444703952847963,0.752797484834928
"LINC01126",0.75138272762325,1.75307205364887,10.6866392747547,0.444795608505344,0.752800526233801
"C21orf59",0.33359253999142,3.25011754583359,9.14499475629226,0.444833548595041,0.752800526233801
"EMC4",-0.147149097163778,5.36685238611023,5.38095839093209,0.444860054071887,0.752800526233801
"CBX6",0.053470143085464,8.22615060318489,0.894894461153116,0.445023875911083,0.752990687610938
"ISCU",-0.146782447804784,5.37094764014041,4.52706099452004,0.445331037407307,0.753360034018293
"CCDC71",0.208219311410857,4.42240505124891,6.63333508974465,0.445381282990494,0.753360034018293
"C12orf66",-0.219622924445444,4.28791760949995,6.77057414555322,0.445412843580984,0.753360034018293
"FBXO9",0.134336521688359,5.61140124125198,4.72833198250267,0.445448055096632,0.753360034018293
"GCA",0.224132961611748,4.22901356257327,4.80757360095466,0.445505197683589,0.753369621409244
"VHL",-0.104307728965626,6.31981860262493,3.31527187404697,0.445853552977515,0.753733024716465
"ACP6",0.154607162320161,5.22109842851472,4.45755627535814,0.445865410629826,0.753733024716465
"TGFBRAP1",0.135468833704238,5.58541616693648,5.1185855091984,0.445874591964687,0.753733024716465
"TMEM209",-0.142628337671337,5.44618771020713,5.11795266003105,0.445961759108859,0.753793314045185
"ZNF845",-0.287125660731441,3.60646223805676,7.78732122597838,0.446253690588778,0.754199655364591
"IFT20",0.279814216796674,3.66203800881026,10.3169228864245,0.446423616753476,0.754283876674038
"UBL5",-0.187877887397635,4.69399463336213,4.97697978236893,0.446445073976436,0.754283876674038
"OTUD5",0.117638859873878,5.97537772137731,4.17576858118568,0.446458132251106,0.754283876674038
"GRM4",0.366674131734368,3.02674755817778,6.37490216532438,0.446550602059917,0.754353025363452
"C10orf35",-0.325535709327326,3.30511542577765,8.95990696045408,0.446609188565473,0.754364926006263
"LONP1",-0.100203796034586,6.42546801014902,2.13685371182017,0.447042971019361,0.755010492019314
"C1orf174",0.179710584071774,4.80386331510227,5.30127909035383,0.447245711824925,0.755265748040798
"INCENP",-0.127111349694057,5.75676627852802,5.34138646974008,0.447356256308452,0.755365270804166
"LINC01137",0.831466232763817,1.6206946949981,12.9279203366025,0.447449681572409,0.755435867977134
"SRRD",0.174113057431795,4.88715723683948,6.29600706190468,0.447596083776217,0.755595880293969
"LINC00598",0.98088620614012,1.44351147425232,13.8516184646975,0.447689736378802,0.755666818318549
"EMC3-AS1",0.271974274713095,3.72442360783371,7.32180331678794,0.447846933667442,0.755844986295742
"LRRC20",-0.176206309265083,4.85591807834254,5.40474482433621,0.448179233786393,0.756248633454473
"COL25A1",0.676198048430787,1.88715048336355,7.16427291733923,0.448189440187489,0.756248633454473
"EPC2",-0.14066968533873,5.46948132654352,5.65277302035478,0.448396353034382,0.756380077178727
"TLK1",0.0953919090294097,6.55329385703807,3.10416579139288,0.448403243043025,0.756380077178727
"ELAC1",0.356586453364846,3.0798280472105,9.07230629599449,0.448422378360195,0.756380077178727
"RPL18AP3",-0.163080761851527,5.0632620509503,1.66844491265529,0.448551221318776,0.756498231081387
"RIMBP3",0.611049246727614,2.03864036282002,11.14543035351,0.448595801281454,0.756498231081387
"BMP8A",0.499279929639325,2.38523077550391,10.4232131050207,0.448720344883208,0.756621079229335
"WDR13",0.158760806698272,5.13032415766991,4.77811533835911,0.448873464554563,0.756792077781429
"ASUN",-0.172201222914714,4.91341200742239,5.48230151421174,0.448936415407716,0.756811031548875
"CICP18",0.920977608462617,1.50409980535251,11.7041700984798,0.449020784677707,0.756866083674181
"CEP128",-0.278078860221847,3.66857282905515,5.93060671955217,0.449232654670222,0.757136012638573
"SKP2",0.169391181497741,4.95113010073042,6.58560003991793,0.449341205570153,0.757231765656277
"MED13",-0.0557449034428357,8.08001583930384,1.37066380458631,0.449404392175389,0.757251057319709
"ZNF202",0.224262296467424,4.20470447165799,6.755905655847,0.449489276138887,0.757283675469141
"ZSCAN9",-0.208907857097663,4.39494044652559,5.64490119483882,0.449527232336424,0.757283675469141
"ADAM32",-0.437751622799427,2.64353586847764,5.49656810961016,0.449828891729788,0.757704644879409
"PSMA1",-0.237103329120727,4.06467334282033,7.39165270736699,0.449896861679011,0.7577319295206
"PMS1",0.172394408863915,4.89940251583897,3.3192433081369,0.450022073278471,0.75785560516669
"KDELC2",-0.142730183493044,5.41822341440547,3.42920878624818,0.450225663859322,0.758066224560247
"IGFL4",-0.797546511052144,1.67121286157568,9.82189814167019,0.450313727736973,0.758066224560247
"ISL1",-0.74673708097175,1.7537216109411,13.0188246072738,0.450343006382336,0.758066224560247
"GSTM1",0.709900005999193,1.81210382404702,11.3412546049505,0.450354319660518,0.758066224560247
"PORCN",-0.316488356096017,3.35120578161042,7.82194951085829,0.45043765242456,0.758119305529652
"DISP1",0.267372040110292,3.75214213324369,6.17456763289588,0.450513389212697,0.758159591182825
"TNNC1",0.486943836246071,2.42384281576472,8.96511863303125,0.45066586881583,0.758292935630543
"KRIT1",0.145404022446836,5.36028111864796,3.78850454633069,0.450722637063588,0.758292935630543
"WNT6",-0.554832978007185,2.19817849733231,11.4319640964566,0.450748055478664,0.758292935630543
"AK6",-0.152465429082461,5.23224672258403,3.76447622942866,0.45101654927146,0.758657420427202
"PARS2",0.282459366258115,3.61291596283759,10.2641684257675,0.451228127129056,0.758767267535897
"ESYT2",0.0656177156742243,7.60001751939487,2.49240540099069,0.451234583116021,0.758767267535897
"CENPA",-0.318418362645753,3.33276061273035,8.94411561442018,0.451237967953148,0.758767267535897
"BRSK2",-0.213173535908815,4.33156515158409,5.39364861288133,0.451322368697003,0.758767267535897
"TAF12",0.18647858335935,4.68029581605928,5.51690410995425,0.451341079186651,0.758767267535897
"ZNF204P",0.22465362136548,4.18899589254062,6.70638969089519,0.451447916233412,0.758767267535897
"SEC23A",-0.0964280569847275,6.50638567538818,3.35472759640141,0.451450873708163,0.758767267535897
"UEVLD",0.167586277858539,4.96700577809584,4.38901778131434,0.451536436993803,0.758767267535897
"CAMK1",-0.330199194805902,3.2463388825588,9.17548219364208,0.451605282464685,0.758767267535897
"HIAT1",-0.21830561014243,4.26788318857409,5.89482654960543,0.451622248449742,0.758767267535897
"GOLGA8R",0.466404051838795,2.50185813754899,10.4676769347848,0.451652120440881,0.758767267535897
"REPS2",-0.216106936182084,4.29295995487637,7.74218989196483,0.451837176103252,0.758991037466682
"RBM18",-0.147088572370977,5.32535592238327,4.52011465539972,0.451892380286368,0.758996658006802
"RN7SL381P",0.798574072142054,1.65621870987989,8.58012241008528,0.452000413295402,0.759016836640035
"PHYH",0.24734643672959,3.93918715757705,7.90487871218468,0.452008113429526,0.759016836640035
"MIR6087",-0.459602088859207,2.53655441980619,6.72963327540391,0.452189152944743,0.75923373207517
"ELMO3",0.12221401239448,5.83178443237376,3.45110367085315,0.452427273759913,0.759542576509288
"NDC1",-0.111469250475003,6.09216310354421,3.50296884091197,0.452476887440864,0.759542576509288
"GMEB2",-0.207426423718208,4.3959178455513,3.71457358332756,0.452569803008583,0.759611426242388
"ACTR3B",0.243908272173618,3.97114200377477,9.32299131100512,0.452645179847681,0.759638557761408
"ZC3H11A",-0.053587707490147,8.1714627369194,1.37087617511039,0.45284542372798,0.759638557761408
"NDUFC1",-0.209493096224515,4.36821043717384,4.10386543621436,0.452856757630152,0.759638557761408
"SCPEP1",-0.16010738249035,5.08732831460491,6.04818885364359,0.452874955508972,0.759638557761408
"SUCLG1",-0.17463494353213,4.85184108398288,6.68989705535971,0.452903830690145,0.759638557761408
"FANCF",0.272223304996983,3.69441006001056,9.66811485369517,0.452913845874005,0.759638557761408
"GLYR1",0.113827756562634,6.02733168312929,3.7810667483028,0.452949282152488,0.759638557761408
"KBTBD3",0.371161684110015,2.96709307707382,11.6864157069185,0.453233743169365,0.759984273410497
"SRCIN1",0.173056264480531,4.86976178757309,2.87763610150384,0.453259273203077,0.759984273410497
"AGFG1",0.107199714253393,6.19224353269511,4.24134007914277,0.45354726326091,0.760305819764291
"DKKL1",-0.822029849672424,1.62642825323758,10.8877395291044,0.453554940718914,0.760305819764291
"PAX6",0.375358233660466,2.93986835438524,10.2711715615977,0.453770731187525,0.760481621696318
"DAAM1",0.181513113671862,4.73789939598328,5.24684490195524,0.453825446631837,0.760481621696318
"PPP1R26-AS1",-0.354980616055847,3.07042298549793,7.4518812110639,0.453857972699796,0.760481621696318
"MCIDAS",0.344296747492024,3.131714077997,6.56979982015615,0.453867652741004,0.760481621696318
"CYP21A2",0.929924912606807,1.48246305388673,9.086253397885,0.453947374497977,0.760528133373672
"NUP205",-0.0946301370609504,6.54277490990814,3.08186292751073,0.454147062772236,0.760774843361311
"CCBE1",0.777477736779895,1.68269423985414,11.3693665773093,0.454206831373312,0.760774843361311
"UCK2",0.117259995208602,5.93589484429711,3.9986343765028,0.454299780963466,0.760774843361311
"BCAS3",-0.142108413337533,5.40538137958463,4.37881073091595,0.454302550627074,0.760774843361311
"ZFAND2B",0.272315785018344,3.68525070794502,9.85991339384182,0.454429822513191,0.760900913202501
"UXT",-0.221009216468993,4.21871709133544,6.09899741106103,0.454602969233166,0.761080140660375
"GPRIN3",-0.331320175644208,3.22250034061467,9.31611593513119,0.454722390675439,0.761080140660375
"PRCC",0.121421089540312,5.83535881490962,3.69047135630589,0.45480535850058,0.761080140660375
"ESPL1",0.132538278011935,5.59139302881948,4.40139104487323,0.454815160922766,0.761080140660375
"MRPL19",-0.129839900846421,5.65185054803349,4.9145431255412,0.454830470725706,0.761080140660375
"RHNO1",-0.188206377696793,4.6396824945734,7.2977851303912,0.454848865151428,0.761080140660375
"BOLA3-AS1",-1.0175461182494,1.40021433535323,7.43176273640365,0.455007882304369,0.761144427801871
"NANOGP5",1.21656220624376,1.22087118119279,7.65060110428956,0.455020664176834,0.761144427801871
"ZFYVE19",0.166379097516079,4.96509322296172,4.37075302566595,0.455119334964389,0.761144427801871
"ZNF837",0.516736204926175,2.29643133148141,10.7884732229169,0.455135034694158,0.761144427801871
"ARID4B",0.0966556669842691,6.47419146457465,2.6638372228667,0.455147310202376,0.761144427801871
"XPO7",-0.100769522110281,6.35803493681106,3.9510980457931,0.455326071932774,0.761356379390846
"DERA",-0.211559672699924,4.32776919915201,7.78112231176222,0.455395672462109,0.761385773606971
"MAP4K3",0.144707062665858,5.34450159921615,4.07463360015721,0.455464262154246,0.761413471260941
"PLXNA3",-0.0718162466853237,7.31586450300095,1.08143062831538,0.455767138401644,0.761801072552684
"MYDGF",-0.141170859762883,5.41440606131177,3.90491883938038,0.455800218115869,0.761801072552684
"SSBP3",-0.111185315533956,6.07721750409959,3.8450497030317,0.456004237266686,0.761987219288093
"ETV3L",-0.949526031230394,1.46488146845057,12.7417875718319,0.45601571834821,0.761987219288093
"ESPNP",0.307193501397926,3.38485483146535,5.04033674171589,0.456083193139017,0.761987986520276
"TUSC3",0.685237587183038,1.84257153451142,10.7323443731671,0.456216814360011,0.761987986520276
"MAZ",0.0915797243345717,6.62012334421099,1.91324141049159,0.456216863515584,0.761987986520276
"ZNF92",-0.219173164154324,4.23096169070302,4.71784004271631,0.456224427840748,0.761987986520276
"NOP58",-0.103208763096042,6.28401410854636,2.31644819741837,0.456410159027432,0.762033747465913
"PAPD7",0.116693621897153,5.93571514080789,3.69257259165239,0.456491609297538,0.762033747465913
"TP53I11",-0.0920544852049801,6.60574613416229,1.98571216603059,0.456504069470006,0.762033747465913
