"","logFC","logCPM","F","PValue"
"AMDHD2",0.384002586113955,3.96786950872932,16.3975991917633,0.23857648200777
"CCDC64B",1.12037476767327,5.42806754701063,215.632821406584,7.86983945485308e-09
"PAQR4",0.176718198752268,5.70572076352374,6.39442833781439,0.299182446109394
"FLYWCH2",-0.214687228852887,3.71765262698275,3.24303175326949,0.550762233833405
"ZG16B",-0.016711369030344,1.53702431344855,0.00475933259237275,0.988502708848435
"ZNF75A",0.0875148692935138,4.03339020022088,0.57233238679023,0.782282025469015
"ADCY9",0.000602481010903337,5.25841462929346,7.90037926808262e-05,0.997603300808393
"SHANK2",0.462794854442755,6.01917468579773,75.4564206338916,0.00245247384666609
"CLPB",-0.293020778397366,4.87170288032706,11.2794298824365,0.205552216510597
"NEU3",0.0381112006293029,5.22877561718391,0.336034892190319,0.850518910845448
"CYB561A3",0.403471602911039,4.63938537233074,26.5131493106637,0.109512600104495
"PPP1R32",0.756272616772334,2.72292612640852,31.3018910933532,0.177199337806887
"ASRGL1",0.0539820444161392,4.11132491874543,0.409765208810939,0.860537152846961
"UBXN1",-0.294982593064903,5.58046354499672,24.2974829249308,0.098909370955612
"LBHD1",-0.813386825043656,4.11456167486558,70.2127153988304,0.0096161174804159
"TTC9C",0.254388089851457,4.15149310992593,8.6650090831498,0.400807593905008
"TAF6L",0.0918296943052042,3.88838628652021,0.901057976798028,0.784167390711859
"NXF1",0.16312361337577,6.20849303634092,8.09963650294574,0.25140686236567
"STX5",0.141704684359261,4.89571814533616,4.09047945754928,0.535167267808323
"SLC25A45",0.449567881784025,3.08940356356771,14.1964715056686,0.338028094320621
"RPL29",-0.344298797732118,8.10659469234977,54.475567455881,3.8434951633537e-06
"SYVN1",0.283903392541748,5.87069160095068,18.4188300157599,0.077100003009475
"ZFPL1",0.135023236802493,4.70767181428912,3.48027176729458,0.581576019688947
"RPS6KA4",0.243566602548625,5.55498713801165,7.2701088564899,0.175537621295565
"LRP5",0.30797369881424,6.96420128139969,22.7746758291236,0.00473773068640141
"TPCN2",0.362397837001732,4.52948813224391,18.633543120072,0.167459179183004
"FGF19",-3.59587813975422,4.30473335643736,894.143149008523,6.57743070014784e-14
"CMPK1",0.149106962574125,6.77126358385921,5.80818453598982,0.200701703515294
"COA7",0.104853571738945,5.07681702908885,1.75075261359689,0.623743678472886
"ZYG11B",0.0734363882265435,6.25724317578722,1.74558215588514,0.599239240124647
"C1orf123",-0.0433515649482332,4.49755481838198,0.308509339174365,0.870145697537433
"MAGOH",-0.239647855173022,4.24557500026482,4.64003804643227,0.412816575013477
"ACOT11",-0.49910602891873,5.3928035410313,66.4603135486017,0.00948804386673347
"PARS2",0.282459366258115,3.61291596283759,10.2641684257675,0.451228127129056
"USP24",0.121257678281424,7.1126861420746,4.75156564001885,0.240595833522628
"PPAP2B",1.4343865777368,4.59413962925153,386.260169277537,1.01335715941086e-07
"NOL9",0.207527443004748,5.85784876598244,13.883916355356,0.198006075224343
"PRKAA2",-0.177758308483622,5.52209756410999,4.48031289399318,0.329157580918013
"KLHL21",0.106496867401226,5.64191383018824,1.57503663386792,0.540790425984219
"ZSWIM5",-0.27969210112877,3.05016626684924,3.84192557810649,0.557952594967457
"GMEB1",-0.231397337999403,4.92948976595882,10.6958057926506,0.306535262801704
"SLC45A1",-1.04886838461689,3.56824623612406,61.9870459480889,0.00803455333673446
"SEPN1",-0.0727889898888295,7.63668920361189,1.14254371470784,0.397513656855763
"AK4",0.0234080174161511,6.92608653848105,0.190138538475,0.831944505182218
"JAK1",0.189584156848917,7.35854007107536,17.0852678427261,0.0455795762431985
"RAVER2",-0.0960477650124831,6.20109935998072,3.1755847260518,0.500917427487277
"LZIC",-0.133952898986356,4.65746727205258,2.07866520620524,0.592046436858751
"RBP7",-0.21669398016133,3.76722894852164,4.94213210897467,0.5390267356542
"FBLIM1",-0.413277953790544,1.73652062516211,3.77740256883585,0.676392108041563
"SLC25A34",0.506021817100923,1.84045642058411,5.42949736989844,0.580795561202163
"AKR7A3",-0.197468545640075,2.11247864790314,1.58976247308855,0.796677521658969
"DRAXIN",-3.07635943217837,4.20679993779182,754.546537399776,2.07499563582627e-13
"DHRS3",0.850431133348627,5.108723943285,125.229430265173,7.64112885761847e-05
"SDC3",-0.206006553380399,7.65115523358407,13.2996148342674,0.0163043005794105
"PEF1",0.31106821485675,4.86284913565113,20.0093153311795,0.179313708668881
"SYNC",1.30766023501234,3.39076964078716,144.612652034569,0.00228197812034042
"RBBP4",-0.103789554268377,8.27958811978707,7.20617803035123,0.131259534372568
"KIAA1522",0.829619002556296,7.42224318121565,217.481826470598,8.12899052808252e-10
"TSSK3",0.550756950945374,1.49669235392185,4.10594252789024,0.648997653330015
"TMCO4",0.771811962958045,4.49472558897075,76.0617245628402,0.00413441456621767
"CAMK2N1",0.534477505756293,5.29458365824097,50.080802354032,0.00713081388813359
"WNT4",0.770935831844617,2.15392527217621,14.7858201845371,0.308068534149125
"SCNN1D",0.861152733101703,3.50771783415736,43.8001266275961,0.030505739486032
"C1orf86",-0.105767129180916,5.03800533215327,1.16999981697869,0.626028612653233
"MEGF6",1.12292345596557,5.96687429917525,126.347277558741,2.59369789904352e-08
"DIRAS3",1.20786130600489,2.09077431539134,40.7636967441408,0.132376801043911
"NFIA",1.71183771339334,4.93005059649733,442.648451974711,7.48622410557093e-12
"OMA1",1.17821325600644,4.72046719524561,216.987222555986,3.07525159590369e-06
"MYSM1",-0.216597891856733,6.31781783227759,13.1174213646587,0.114251568140278
"TM2D1",0.0392808786189741,4.40660885934157,0.254986022202211,0.886158984555744
"USP1",0.0812161311634516,5.55535523585577,1.23889554000427,0.651169933690211
"FUBP1",0.0534717500461053,7.33464017612805,1.19837300633018,0.575859088516416
"NEXN",1.22391857283131,1.54677914164286,19.3933001948719,0.30296823673708
"DNAJB4",0.57742732535799,4.43546794867138,50.5993904949421,0.034664195338219
"LRRIQ3",0.776355612385735,1.64347220527091,5.416270372227,0.468910719045036
"TYW3",-0.155182320771977,4.98493496964202,3.42574373432014,0.483466852297645
"SNX7",0.24530327117392,4.68737106190457,9.22087109431759,0.320756171037075
"FAM102B",-0.360968168095732,5.83952160532902,32.1165784865178,0.0269220774210332
"C1orf52",-0.0598396591173775,4.21012614959819,0.452103508654284,0.839748141262646
"WDR63",0.561086888119605,2.25866927969521,13.9844910426458,0.427649171993149
"GBP2",0.31343371127871,3.16933724111297,8.67481948014478,0.48802581886735
"ATXN7L2",0.57509611204951,3.7049998935168,15.5016911218655,0.113498801901143
"GBP4",2.23014038855377,2.08074828219357,118.670522057933,0.0111021526263679
"ZNF326",-0.157690722640358,5.75962522335631,5.95548524698398,0.345580867370204
"HFM1",-0.175650207819762,1.55508456662326,0.502401098956699,0.877850761878557
"GFI1",0.141856906087723,3.30568250780453,2.0739156797271,0.738898683177867
"AGL",-0.195101207831491,4.28892071864415,6.08814672468957,0.497508015150258
"EXTL2",-0.201914476364045,4.7940198294548,7.73802943843631,0.395847981594938
"SLC30A7",0.237662443537379,5.76849996592469,15.4230653688152,0.153469924736471
"ZNF281",-0.591010098090014,5.68680232979666,84.4034345689427,0.000664338565309875
"ARPC5",0.0229646324599386,6.59701283595364,0.211858496454613,0.852979414384347
"ZNF496",-0.0413212367666187,6.11620317825574,0.450604281554243,0.778619860484208
"IGSF8",-0.250409074637721,5.11582711404527,6.96533539917783,0.236211220555294
"DDR2",-0.0524293148566599,2.20910442249292,0.0839091653075121,0.942193669963508
"PEA15",0.206458904119639,5.78604114318931,13.3365101944937,0.211983509940899
"PEX19",-0.205368628110421,4.84134120413717,7.21752592203528,0.379494786746137
"NCSTN",0.123443160498898,6.69832357737193,5.09955058354761,0.301851452791017
"VANGL2",0.879054327519853,2.83181848619559,44.5133631194512,0.100424053852257
"OLFML2B",-1.17796735653245,3.13395932707811,68.215841493452,0.0140309942711394
"FCRLB",-0.383537951222035,1.52533947844791,2.40009020571861,0.744839313379852
"C1orf74",-0.0457035980060025,3.89865663849747,0.303090639063128,0.891181186634433
"FLVCR1",-0.485660445731621,5.49489072296658,55.169682298699,0.00878670635670802
"ATF3",1.13727333343922,4.55346763909959,213.784053413384,2.22101768247267e-05
"RBM15",-0.437334784395197,5.26650292562594,53.3078141996556,0.0296025687475511
"DENND2D",0.979374609606188,5.39295282631467,247.638628950491,5.15759468870843e-07
"AXDND1",-0.0734377552693682,2.33990037831289,0.136644202545523,0.913024008345933
"TDRD5",0.501811445034102,1.79936205032535,5.1600884385078,0.594793708545467
"IER5",0.0616255157325212,5.00905598545774,0.594863945643316,0.778559571967717
"SNED1",0.168804828147379,4.38862448963708,4.11836251311367,0.541234871577167
"BPNT1",-0.817188543881653,4.76542078109234,105.351949221712,0.000873501456329043
"SPATA17",0.791931503491876,1.95494499211168,17.2135637283291,0.35479850122987
"C1orf115",-0.0813150379673687,5.42273068067374,1.30223823986968,0.666350512922058
"BROX",-0.263639437662227,6.27946589623262,25.1389878133074,0.0581274968211296
"NBPF8",0.292559995262748,6.52873935254675,22.9608452559223,0.0213563189267471
"ACP6",0.154607162320161,5.22109842851472,4.45755627535814,0.445865410629826
"KIF26B",1.05870357303726,3.69349277884046,98.1807240310744,0.00449849087732352
"TFB2M",0.00385470763671779,4.03100796985507,0.00132104562387961,0.990298194098318
"CNST",0.149233307268487,4.64978591415027,4.49954100158253,0.55115856545809
"PPP1R21",-0.0135950719227053,4.95599619191425,0.0392103471927385,0.951508064119094
"B3GALNT2",0.143573969518067,5.01336474642191,5.04885101828909,0.511735212499443
"MAPKAPK2",-0.0384541970188374,6.11466018565968,0.530694963434656,0.793756402334067
"PIGR",2.13633145936256,1.46158841585013,43.0868312520795,0.11836741037828
"CAPN2",-0.0424814047372803,8.25075617446013,1.07836526717892,0.540763659698347
"MRPL55",0.504554607063321,3.86888214450765,29.0295558847873,0.137443474884867
"C1orf145",0.251588197271622,2.89842925416951,2.39243533281102,0.621636879802712
"WDR26",-0.125214748863194,7.18483885747507,7.57962678975562,0.214484650282698
"REL",0.399165830365342,4.35672511271121,20.146766254221,0.154657549860994
"PUS10",-0.125113178820864,3.1398668153174,0.989736260484176,0.784573008209568
"PEX13",0.0817477051439009,4.94740021932904,1.53101139752566,0.715353638521142
"KIAA1841",0.0341925527538383,3.62351328574281,0.120345733445762,0.926935271366659
"DISC1",0.600777877103664,2.77123851174439,20.1061924796203,0.27009329909439
"CAPN13",2.31944927690207,2.02159440504099,60.3214959907447,0.0115718380887153
"MEMO1",0.74554714702714,2.16292252320021,20.9251999204563,0.321255438479892
"DPY30",-0.113202127316645,4.29108780943714,1.83069276017555,0.69327641776414
"TYW5",0.111900982744386,4.45901740835585,1.66783849576726,0.677390326269987
"C2orf47",0.0860499869211033,3.49138169618414,0.847139796253516,0.826964657334164
"KCNF1",0.211869492635786,1.98969653389492,1.21872370306037,0.79743350197898
"PQLC3",0.312975555002023,4.76271365192102,18.9061099789,0.19297645900576
"ARL5A",0.134936572486515,5.33772231196805,2.0012631282267,0.48751041360386
"CLHC1",0.402331517843025,3.52961653768919,14.0432999400229,0.300600884305655
"FRZB",-0.458026803742871,1.66762649831085,3.92645682295927,0.661453569418526
"DUSP19",0.226927787574622,2.22978581684494,1.39470535644351,0.750832128970902
"CFAP36",-0.445713701918103,5.20543701062838,45.0355205476073,0.0301819802379909
"NUP35",0.190488903524229,3.52602729264278,3.83471729085139,0.623630626840404
"CCDC138",0.253496898948913,3.73871900641611,5.23536068194614,0.476671703787391
"C2orf48",-0.286279629912063,1.79558042839921,1.35282344339763,0.761919092398309
"FBXO41",0.319430790739125,6.43899753213929,21.911387525909,0.014953301892722
"C2orf44",-0.128448228526313,4.09492538404732,2.80467953433026,0.678232382960818
"SMC6",0.0185581698956395,5.57081452555547,0.0438034982829811,0.917261981241074
"VSNL1",-4.51606526863242,3.2180160010274,792.050447394795,3.67753372721776e-11
"CCDC74A",0.18446112153123,3.43922157463843,3.73071614810702,0.646666413766882
"H3F3A",-0.335229599247207,7.84636533085203,68.2066528523236,2.99926985545326e-05
"ADCK3",-0.015655100076495,5.31387556175923,0.0425937347434483,0.936375361261039
"SLC16A14",-0.245970484167939,3.59972889292149,6.0890525681842,0.514876422753321
"SGCB",-0.290896139765518,5.72076816605587,26.9318239690586,0.0869514042256778
"NOSTRIN",-0.283883401882113,1.8211722174296,2.08306120894417,0.759598059101769
"SGPP2",0.636112596493647,2.93941779027604,31.2401792203863,0.207275709956171
"INHBB",0.958191191014367,1.67239757922426,15.0079959606433,0.363861711089175
"BBS5",0.346277817254252,2.62264359036707,5.07281023512554,0.551774458438286
"SMARCAD1",-0.152229957349635,6.21616556679954,4.78775269137599,0.283828566077377
"PDLIM5",-1.99892498042783,7.33584175918247,1397.34413882266,3.16544929750927e-15
"NEURL3",2.85698662932045,1.5362825878525,69.2937165786024,0.0368355088172181
"RPRD2",-0.0972909536742204,6.71354244401716,4.02145275806364,0.413700823518682
"ANKRD23",0.640409456317551,1.45892107843363,4.32430936611717,0.61050744740453
"CTSS",3.2075865296422,2.12651909926627,126.428744043364,0.000764003615353793
"MSX1",-0.0417037421624025,6.22290991537776,0.255087276080377,0.768235967186586
"PACRGL",0.308836532846228,4.13760767199758,14.408419651262,0.310634262496433
"BNIPL",0.814410176674774,2.02483937479219,22.0342525548801,0.320174456266983
"LYSMD1",0.320712495492043,2.93159739870152,6.48590822750938,0.523329473106015
"SCNM1",0.0953435039422677,3.91983906189932,1.40771597777784,0.773398260916085
"VPS72",-0.369187492951975,5.33730661564495,26.1186252450493,0.0590308692551958
"ERCC3",0.0160820511477599,6.04950159102342,0.0839924255659171,0.914907354182308
"RNF149",0.000611801144513243,5.63749586132202,9.62945811143353e-05,0.997195760574338
"IWS1",0.112848969868365,5.86320319972956,3.25010216254399,0.482885976671093
"BOLA3",-0.26832472938553,3.16941027197142,6.09769074761216,0.553518118916768
"CDC42EP3",-0.904257271156916,6.09112286914069,240.845045074223,3.05722840872082e-09
"S100A11",0.109965339234324,6.27896741821075,2.07504017772378,0.427834658235471
"DHX57",0.0240100355702479,5.16535423276643,0.12615249376497,0.90763239415183
"TGFA",-0.645732019192675,5.66630169790238,107.974632904612,0.000230107888422822
"CCNYL1",-0.287861576923846,5.00948825192704,18.0644564990755,0.190684543709781
"FZD5",0.368960154481798,4.99306886002761,28.9945657969568,0.0949857084552143
"DCAF16",-0.327095001706751,6.91941529600471,43.2103096562234,0.00324914095055343
"GNPDA2",-0.284296782061407,4.46756380567605,12.8571820760395,0.290851338085916
"ALPP",5.94498070003999,4.05696350197662,1018.45239630745,2.72017713839881e-14
"ALPPL2",6.0707608245861,4.34422757488421,757.99751329323,2.01197124296483e-13
"PAQR3",-0.0953275488233165,4.89589403261698,1.54415112912967,0.676783269923606
"NIPAL1",0.125936232973514,3.99657871264598,2.08565189182875,0.695096980388229
"ANTXR2",-1.61626417987946,3.83220880758502,300.838012951073,1.3662464099885e-05
"HELQ",0.063615803328873,3.77066984519734,0.458619258702919,0.85631938058811
"MRPS18C",0.124037574380541,3.84073582903042,1.52184510496499,0.716589827655321
"CGGBP1",-0.0790643579620533,6.77490441937504,2.12542347541651,0.497221183367747
"FAM175A",-0.646635067436105,5.07294331392153,74.6138267995575,0.00293910467800238
"GPR155",-0.570087151592947,3.62835742987645,33.4317006979494,0.130280140963156
"PMVK",-0.305572780234857,3.82481482720283,8.49266060887712,0.376265413125273
"PBXIP1",-0.252352936883928,6.44790032951166,22.822263966634,0.0541480789219071
"CLDN1",1.69003377272034,1.40429969205638,32.4500004061163,0.2261757970523
"PYGO2",0.18501307118444,5.89763785913498,9.65709651900387,0.244332915710229
"HIPK1",0.235866461425545,6.54884636419996,19.8864042704426,0.0614854779272019
"DCST2",1.06559615235158,2.65155610210223,65.4915244757421,0.0702581349459815
"C1orf106",0.781843444720507,5.6127986508899,95.2032735018342,1.19209786401547e-05
"YY1AP1",0.126187431432625,5.52390500485733,3.39171324066156,0.487377857893912
"KBTBD8",0.533003400448109,2.08334654538003,8.32713860474752,0.495959133620996
"EOGT",-0.13631663673144,4.44994660067792,1.576787118818,0.614001414359012
"APOA1BP",-0.0827528487984452,5.39067978390152,1.51785706509785,0.664489553470041
"POGLUT1",0.13177405279385,4.46993209910038,2.17437005651327,0.622767531848253
"SLC22A15",0.117217110481412,3.23030585393763,0.890141259707567,0.789706198920996
"IGFN1",0.403218511195507,1.45803508103734,1.06923202175158,0.747375784216394
"ATP1A1",-0.422276204119684,9.22654532805535,109.196731658613,6.40694531413137e-08
"SLC15A2",2.22641607848967,2.46999493777277,177.858842636138,0.00166312324464715
"EIF4E3",0.169721522566908,4.06499410975244,2.7478460661758,0.587527568343856
"LRRC58",-0.069362250862316,6.94400057375251,1.35676394374767,0.527289106049379
"FSTL1",1.49060965274431,6.33986548358747,795.44937748581,1.45206667837757e-13
"ELF3",1.50580842380022,6.89197142409721,423.979317819862,9.98169359008545e-12
"TMEM183A",-0.0477608148588837,5.80874946543186,0.650519287089617,0.770984380359719
"TMEM169",-0.592365901960346,1.93175449430496,9.92421387021112,0.494832757912162
"TRIM46",-0.0239591683565422,3.09564062187453,0.0428738276246629,0.959014366428287
"KRTCAP2",-0.0512197665757048,3.13523145366703,0.192206794266977,0.911005335040749
"ARPC2",-0.197430697751549,7.40066904931651,21.543267431946,0.0349412738624099
"TSACC",0.340571659740277,1.53461018057239,1.65841720873495,0.769829748100995
"CCT3",-0.309246679812002,8.66969847774752,56.8948537477997,3.01370688830077e-06
"TMEM79",0.722887975003494,2.5034988370331,20.1716459204327,0.246581453646471
"SSR2",-0.399743440604716,6.66769578912148,45.6022524079737,0.00101922569061491
"RNF25",-0.0399586957214316,4.09999074654901,0.21793625626014,0.897012541319942
"STK36",0.761983449620141,6.13569754511495,120.892564182387,2.60561946538929e-07
"ADORA1",1.57197892658797,3.47762371156408,156.53991527956,0.000192198278369913
"NEK10",1.05187239264587,1.83678889047115,22.3068446277565,0.262125540466427
"KIAA1524",-0.321569279906814,4.62631680144982,15.7848966230061,0.205088933220135
"EOMES",0.965453865151036,2.22139093819816,20.2900836645991,0.188239940007171
"CWC22",-0.062685715701836,5.15747964443943,0.566674806559669,0.762738660679003
"AZI2",0.126202475466987,5.30080770538733,3.21939810435422,0.521739016198256
"TGFBR2",0.317593628404347,5.47536139747321,19.2358246529767,0.0863892702082305
"ANKZF1",0.067849845240484,6.30283511218889,1.17582607671063,0.621707866012917
"HDAC11",0.24351550237862,4.30236807515538,7.82263308678157,0.394009038244862
"GLB1L",0.324975766653865,2.85943023338944,5.00116447499511,0.531600562115191
"STT3B",-0.117405811160387,7.75110501151114,6.1964778959627,0.155814612195342
"CHCHD4",0.0982093454780546,3.37091941876061,0.698621067731786,0.812467238500638
"NFASC",1.11882947785783,3.16028511118152,106.775654452172,0.0166712770928204
"SGOL2",-0.608124714873153,4.47208872554453,31.1737285580554,0.0250508677458488
"SERPINI1",-1.04085602035975,2.91922120350784,72.8803377599673,0.0465975277429709
"CLASP2",0.122757053738311,5.14892308589964,3.767478978099,0.555446713549434
"SUCLG1",-0.17463494353213,4.85184108398288,6.68989705535971,0.452903830690145
"NUAK2",2.05929537560144,4.15077273945022,329.247815779484,9.67007465369398e-10
"PRKCI",-0.195523591809972,5.6432368376055,8.61674371905869,0.262322399532496
"IFI16",5.51127248474477,2.5161512858391,433.61861877961,1.04487639441599e-07
"EFHB",0.400830057735841,1.36895241406444,1.98812366820296,0.769933691967264
"EIF5A2",-0.670175129941944,3.79385169252289,54.2662690583262,0.0582853204807608
"RPL22L1",-0.25574966582727,6.05778398888898,17.1088317573622,0.0893241511708572
"PPM1L",-0.689169239263401,5.50191181114795,128.102174286293,0.000217247004984632
"ICA1L",0.797414258045148,2.94036797049025,41.4388212389136,0.115906419484334
"SNHG16",-0.22428055840893,6.96526506084357,22.3381978655348,0.0398545138934286
"RYBP",-0.340804675184487,5.93943677353854,34.0300980426462,0.0302945537264139
"PPP4R2",-0.222106289065069,6.13212620123771,14.6858611409323,0.129517205106533
"GTPBP8",-0.0475001180541268,3.4945494469198,0.195492096122789,0.903874071288803
"C3orf17",-0.236047777939978,5.53469943738872,11.9712982560109,0.193451464055389
"SPICE1",0.205962286338571,4.7870520453495,5.46451332395634,0.386770190225577
"KIAA1407",0.609611890122301,4.16970788226936,37.9588421133091,0.04415102441893
"NKX6-1",0.237974637096998,3.00311817101698,3.74271388850863,0.624395427702578
"CDS1",0.740879263952654,4.82459613508487,125.790163712399,0.00182193748637266
"WDFY3",0.270753852096978,7.20050281348754,31.3328245835159,0.00694754824076144
"COX18",0.146339244115852,3.92041218146109,3.15712007486981,0.658501688924386
"PTPN13",-0.394369807604106,5.97622092442042,41.9149193479651,0.0112049500339771
"ALB",1.33976680220972,1.42748563621864,23.1176701464209,0.315970334138782
"C4orf36",-0.253650209567787,2.90025552374806,4.47929191421385,0.619334674086103
"THOC7",-0.0731282179934663,4.8182150326176,0.806039665926908,0.75595114792115
"ATXN7",0.25421393013042,6.54879127957305,17.9353255957847,0.0438952880942438
"PSMD6",-0.209206554790142,5.46501539053593,9.87479900420929,0.260821542862926
"PRICKLE2",3.97033800776354,2.06623038143572,247.428498680311,0.000246946415541335
"PPM1K",1.64078901567493,4.18731707772026,332.219137346869,2.83101248966477e-07
"GMPS",0.121100865511612,6.89731620965885,6.07483773649735,0.277284495895532
"TIPARP",-1.38834475918175,5.61090945837341,446.522466363696,7.0628302177292e-12
"CCNL1",-0.0631514030978214,7.31312140926348,1.10870654715448,0.512405575902601
"HESX1",-0.380982453848793,1.77731702310792,2.75830538020416,0.691379608402648
"SLMAP",0.304388361403326,6.35296528585595,32.5494659076638,0.0244589656127015
"RPL9",-0.62563232719293,8.58204768769038,206.583806612019,1.1343785465779e-09
"SMIM14",0.544846825727263,6.58616744618642,83.8353592595762,1.34884642216293e-05
"RPP14",-0.125147602882215,4.47870221724404,2.8839543115536,0.639650241539203
"ABHD6",0.0347630651384226,4.08399494145887,0.160132718637699,0.910870717512233
"C3orf67",-0.439841839372889,2.88456998077649,13.0325474712378,0.39460692791772
"RBM47",1.86461030472961,6.21504180974695,1014.70586378059,2.78908989991843e-14
"APBB2",1.58394588939141,7.6462841971952,950.146500062168,4.35696140524797e-14
"IL17RE",0.270239007370416,4.31334606063113,11.3996887045509,0.342305335170435
"IL17RC",0.604594475625197,4.40305847135899,47.1327304497663,0.0290487230548419
"CRELD1",0.722885879903407,4.7281239329431,46.1980656290443,0.00331387543723569
"PRRT3",0.176153116830119,2.10936322895544,0.932323691362491,0.818200019662335
"PCOLCE2",-0.0208191926543386,2.69610397783504,0.0291282184171392,0.970364845881912
"U2SURP",-0.0804248835431706,7.40397739909585,3.15532814398327,0.389005441866967
"MTMR14",-0.188007298087947,5.19988184736313,5.61478950133672,0.358592316049947
"TTC14",0.679625332174378,5.85623224073425,110.999254329034,3.04113659976516e-05
"MTHFD2L",-0.576357127167312,3.57910735857656,29.387606632459,0.133915953296034
"CXCL1",-0.561060799107054,1.58188872004525,4.39168821303672,0.618513496687541
"RCHY1",-0.0311319004846388,4.18486482446965,0.125873318206906,0.916998399916267
"GYG1",0.196009905573489,4.75596913368671,8.56312469027631,0.415498236557491
"HPS3",-0.135680934365391,5.10297402169546,3.73890654486013,0.522181407482871
"TM4SF18",-4.72993007083582,2.67425774741957,404.655423805453,1.2391801873686e-07
"TOPBP1",0.0628799260053688,6.14527234249053,0.791979493428487,0.665455228116914
"RYK",0.0294700470791843,6.25725168125321,0.256281124620233,0.832967446975364
"SNRK",-0.206925874080063,5.22140141621707,10.1667299707732,0.308630831892868
"DNAJC5G",0.301771730472856,2.71407001628647,4.02609876968408,0.587432033515536
"UCN",0.98159373879499,1.96315637123343,18.6907589952844,0.252873280491114
"ZNF513",0.148959026000707,3.89236538913019,2.03139950386597,0.656373050350191
"SLC4A1AP",0.0456163026544634,4.94941112036141,0.387027636549737,0.838643657235271
"PLB1",1.35538129273934,1.75050654941153,22.6533949542518,0.18226405184852
"SPDYA",0.659458295918493,1.74298468311709,7.57507663099223,0.50434370835701
"KIAA1143",-0.0360605704128082,6.1639968085683,0.342977433629609,0.802986355520594
"KIF15",-0.224731536514782,4.23734003219682,4.10998108612467,0.443815797762001
"WDR43",0.0267420003911861,6.344130011149,0.176289528431761,0.843515598939001
"ZDHHC3",-0.197081284358228,6.08011422979078,11.8015113927488,0.186476293672519
"CDCP1",-1.66113792354876,8.77066458643185,1228.38595748407,7.6109342093127e-15
"SLC6A20",-0.376317671006552,3.7607943034491,15.855914205896,0.28902682796634
"LZTFL1",-0.480258539509776,4.96460491123214,40.4383251013197,0.0326764790912605
"FYCO1",0.496030551644248,6.42582857303835,100.813756437818,0.000177973403599419
"CCR1",1.54794791970398,1.45859036705494,28.6258411509051,0.238580526374601
"ELP6",0.106372601603186,4.50658716534536,1.81850693514055,0.687204867402088
"DTX3L",1.84054051817508,7.68192072834528,1594.28571942623,1.28871935440847e-15
"ZNF148",0.322021149763018,6.17611987772529,22.9121758597179,0.0254303592165208
"NMNAT3",0.336611814649171,2.7797330803149,6.37397400433056,0.532539913760835
"SMIM12",-0.0149093726032835,4.50941755652236,0.0382243089418263,0.954959667408614
"ZMYM6",0.0656480508064918,3.63571291645227,0.385639531471803,0.859549998250764
"TPRA1",0.637796933589497,4.72537300831059,45.7123150199371,0.00941939082520442
"YEATS2",-0.0973005501219666,6.85967041872202,3.91139501549483,0.389446117755119
"ZC3H12A",-0.158879688427793,3.53113226742367,1.81842099604745,0.68209939847535
"MEAF6",0.026074625926004,5.30835450489091,0.19808946078363,0.894406673197697
"SNIP1",-0.213994051260927,4.92904652629004,6.39374746609072,0.344281305645501
"DNALI1",-0.182910000162203,1.48052350363096,0.445016319728667,0.881214194381156
"POLR2H",-0.340073210771588,5.63144115832159,31.2803212415834,0.0529156014642979
